Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:40,06:20,06h 40m,699.0,36 Seats available,"3.9
49",https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,Phagwara to Delhi Airport
New Navyug Travels,A/C Sleeper (2+1),22:00,05:30,07h 30m,675.0,34 Seats available,"4.5
27",https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,Phagwara to Delhi Airport
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:25,04:30,07h 05m,550.0,23 Seats available,"4.1
38",https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,Phagwara to Delhi Airport
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:50,06:00,07h 10m,650.0,20 Seats available,"4.5
24",https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,Phagwara to Delhi Airport
Kingfisher Busline Pvt Ltd,Volvo A/C Multi-Axle Semi Sleeper (2+2),18:10,00:50,06h 40m,699.0,48 Seats available,New,https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,Phagwara to Delhi Airport
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,06:40,07h 55m,566.0,23 Seats available,"4.7
15",https://www.redbus.in/bus-tickets/phagwara-to-delhi-airport,Phagwara to Delhi Airport
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,07:50,08h 10m,950.0,12 Seats available,"4.6
96",https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,05:30,07h 10m,558.0,27 Seats available,"4.4
171",https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:00,08h 00m,584.0,23 Seats available,"4.3
214",https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
Yolo Bus,Bharat Benz A/C Sleeper (2+1),23:05,05:20,06h 15m,810.0,18 Seats available,"4.7
55",https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,03:50,07h 20m,449.0,17 Seats available,"4.9
41",https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,07:00,07h 30m,684.0,25 Seats available,"4.3
54",https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:30,06:35,08h 05m,425.0,28 Seats available,"4.3
25",https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,06:50,07h 50m,426.0,25 Seats available,"4.7
35",https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
Yolo Bus,VE A/C Seater / Sleeper (2+1),22:31,05:37,07h 06m,460.0,18 Seats available,"4.4
42",https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,05:50,08h 20m,426.0,24 Seats available,"4.7
30",https://www.redbus.in/bus-tickets/delhi-to-phagwara,Delhi to Phagwara
Yolo Bus,Bharat Benz A/C Sleeper (2+1),23:05,05:49,06h 44m,790.0,18 Seats available,"4.7
446",https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:40,08h 40m,450.0,26 Seats available,"4.7
299",https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,05:55,07h 35m,587.0,27 Seats available,"4.5
520",https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),22:15,07:15,09h 00m,581.0,23 Seats available,"4.5
269",https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,07:20,08h 20m,449.0,25 Seats available,"4.6
274",https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,06:20,08h 50m,449.0,24 Seats available,"4.6
176",https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,08:00,08h 20m,1000.0,12 Seats available,"4.5
283",https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:10,08h 10m,615.0,23 Seats available,"4.4
314",https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
Laxmi holidays,VE A/C Sleeper (2+1),23:00,07:30,08h 30m,720.0,25 Seats available,"4.4
286",https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04:25,07h 55m,449.0,17 Seats available,"4.5
155",https://www.redbus.in/bus-tickets/delhi-airport-to-jalandhar,Delhi Airport to Jalandhar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:20,04:45,07h 25m,455.0,26 Seats available,"4.6
285",https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:05,05:42,06h 37m,600.0,34 Seats available,"4.5
121",https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
Laxmi holidays,VE A/C Sleeper (2+1),23:10,06:45,07h 35m,570.0,24 Seats available,"4.5
95",https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
Yolo Bus,VE A/C Seater / Sleeper (2+1),21:37,05:00,07h 23m,600.0,29 Seats available,"4.5
72",https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:10,05:55,06h 45m,600.0,36 Seats available,"4.8
49",https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:40,06:20,07h 40m,485.0,25 Seats available,"4.0
109",https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:35,07:00,07h 25m,570.0,30 Seats available,"4.6
39",https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,05:40,06h 55m,600.0,24 Seats available,"4.8
29",https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
Zingbus Plus,Scania A/C Semi Sleeper (2+2),23:15,07:25,08h 10m,461.0,29 Seats available,"4.4
44",https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,04:40,06h 40m,650.0,24 Seats available,"4.7
26",https://www.redbus.in/bus-tickets/phagwara-to-delhi,Phagwara to Delhi
PEPSU (Punjab) - 67121,Volvo AC Seater (2+2),21:50,08:20,10h 30m,1269.0,34 Seats available,"3.4
3",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
RSRTC - 156675,Express Non AC Seater 2+3,22:30,08:30,10h 00m,650.0,42 Seats available,"1.7
11",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,07:30,09h 10m,420.0,27 Seats available,"4.6
1029",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,06:50,09h 50m,468.0,32 Seats available,"4.3
285",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:55,06:25,07h 30m,600.0,21 Seats available,"4.2
293",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,07:50,09h 50m,584.0,23 Seats available,"4.1
495",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
Yolo Bus,VE A/C Seater / Sleeper (2+1),22:50,07:17,08h 27m,450.0,18 Seats available,"4.3
564",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,09:00,11h 30m,466.0,26 Seats available,"4.0
64",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,07:35,10h 05m,449.0,24 Seats available,"4.4
233",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05:45,09h 15m,449.0,17 Seats available,"4.4
250",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:25,07:30,08h 05m,499.0,21 Seats available,"4.0
33",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
Yolo Bus,Bharat Benz A/C Sleeper (2+1),23:05,07:25,08h 20m,790.0,18 Seats available,"4.6
482",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:35,07:30,07h 55m,499.0,3 Seats available,"3.9
289",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
NueGo,Electric A/C Seater (2+2),22:00,07:50,09h 50m,400.0,26 Seats available,"4.0
10",https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
Yolo Bus,VE A/C Seater / Sleeper (2+1),00:19,08:25,08h 06m,450.0,28 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-amritsar,Delhi to Amritsar
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,06:20,09h 20m,751.0,25 Seats available,"4.3
519",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,07:30,09h 00m,722.0,26 Seats available,"4.5
585",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
ADTC tour and Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),21:20,05:10,07h 50m,600.0,22 Seats available,"4.2
284",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),20:45,05:45,09h 00m,650.0,20 Seats available,"4.7
38",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04:45,09h 15m,608.0,26 Seats available,"4.5
538",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Yolo Bus,VE A/C Seater / Sleeper (2+1),22:11,06:28,08h 17m,600.0,17 Seats available,"4.6
490",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:50,07:00,09h 10m,722.0,30 Seats available,"4.6
586",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,06:50,08h 05m,600.0,35 Seats available,"4.5
159",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,05:42,08h 27m,600.0,34 Seats available,"4.5
329",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Yolo Bus,VE A/C Seater / Sleeper (2+1),19:56,05:00,09h 04m,600.0,26 Seats available,"4.6
402",https://www.redbus.in/bus-tickets/amritsar-to-delhi,Amritsar to Delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:50,07:00,09h 10m,760.0,30 Seats available,"4.6
586",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Yolo Bus,VE A/C Seater / Sleeper (2+1),22:11,06:28,08h 17m,600.0,17 Seats available,"4.6
490",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Yolo Bus,VE A/C Seater / Sleeper (2+1),19:56,05:00,09h 04m,600.0,29 Seats available,"4.6
402",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,06:50,08h 05m,600.0,35 Seats available,"4.5
159",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,07:30,09h 00m,760.0,26 Seats available,"4.5
585",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04:45,09h 15m,640.0,26 Seats available,"4.5
538",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:15,05:42,08h 27m,600.0,34 Seats available,"4.5
329",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),20:45,05:45,09h 00m,650.0,20 Seats available,"4.7
38",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,07:00,08h 00m,600.0,26 Seats available,"4.5
278",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:20,06:40,10h 20m,719.0,23 Seats available,"4.8
90",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:45,05:45,08h 00m,600.0,42 Seats available,"4.4
349",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),21:50,05:30,07h 40m,699.0,39 Seats available,"4.5
185",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,06:20,09h 20m,790.0,25 Seats available,"4.3
519",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),21:30,05:50,08h 20m,599.0,27 Seats available,"4.6
307",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,05:55,08h 25m,600.0,36 Seats available,"4.4
207",https://www.redbus.in/bus-tickets/amritsar-to-delhi-airport,Amritsar to Delhi Airport
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,07:50,08h 10m,1000.0,12 Seats available,"4.6
96",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:20,05:30,07h 10m,587.0,27 Seats available,"4.4
171",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:00,08h 00m,615.0,23 Seats available,"4.3
214",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Yolo Bus,Bharat Benz A/C Sleeper (2+1),23:05,05:20,06h 15m,810.0,18 Seats available,"4.7
55",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,03:50,07h 20m,449.0,17 Seats available,"4.9
41",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,07:00,07h 30m,720.0,25 Seats available,"4.3
54",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,06:50,07h 50m,426.0,25 Seats available,"4.7
35",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Yolo Bus,VE A/C Seater / Sleeper (2+1),22:31,05:37,07h 06m,460.0,18 Seats available,"4.4
42",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,05:50,08h 20m,426.0,24 Seats available,"4.7
30",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:00,03:35,07h 35m,1118.0,30 Seats available,"4.5
32",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:13,05:55,06h 42m,599.0,22 Seats available,"3.7
69",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
New Navyug Travels,A/C Sleeper (2+1),22:45,05:15,06h 30m,675.0,29 Seats available,"4.0
110",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,05:00,08h 00m,468.0,32 Seats available,"4.7
20",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Zingbus Plus,Scania A/C Semi Sleeper (2+2),22:30,06:35,08h 05m,486.0,28 Seats available,"4.3
25",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),23:05,06:10,07h 05m,699.0,30 Seats available,"4.4
20",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:15,06:50,08h 35m,551.0,23 Seats available,"4.3
22",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Kingfisher Busline Pvt Ltd,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:45,04:45,08h 00m,1599.0,28 Seats available,New,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Royal Safari India Travels,A/C Seater / Sleeper (2+2),22:30,05:50,07h 20m,856.19,37 Seats available,New,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:20,06:30,07h 10m,567.0,18 Seats available,"4.8
12",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:45,08h 15m,474.0,25 Seats available,"4.5
15",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:00,06:35,10h 35m,1008.0,28 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,06:05,08h 05m,450.0,26 Seats available,"4.9
8",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,01:40,07h 10m,1614.0,9 Seats available,"4.9
8",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),19:40,04:00,08h 20m,850.0,8 Seats available,"4.9
8",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),18:30,01:40,07h 10m,930.0,3 Seats available,"3.5
19",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:05,05:45,07h 40m,603.0,28 Seats available,"4.1
10",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,06:50,08h 50m,521.0,23 Seats available,"4.4
5",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:30,06:45,08h 15m,521.0,27 Seats available,"3.9
6",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),23:25,06:10,06h 45m,649.0,23 Seats available,"3.0
14",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,07:15,09h 45m,466.0,26 Seats available,"3.3
8",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Banjara Satguru Travels,A/C Seater / Sleeper (2+2),23:05,05:35,06h 30m,551.0,31 Seats available,"3.3
4",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Golden Temple Volvo Bus Service,A/C Seater / Sleeper (2+2),23:40,07:15,07h 35m,686.0,47 Seats available,"2.0
13",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,04:30,05h 50m,699.0,34 Seats available,"2.5
6",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
Lavish Travels,A/C Seater / Sleeper (2+2),18:15,03:15,09h 00m,899.0,20 Seats available,"1.3
5",https://www.redbus.in/bus-tickets/delhi-airport-to-phagwara,Delhi Airport to Phagwara
